-114,967
-126,401
-126,24
-120,791
-116,821
-109,348
-96,0319
-80,5181
-63,6817
-43,8625
-19,793
7,67332
22,2628
41,3714
62,7086
66,8572
73,4722
72,5473
69,7056
68,8384
66,7967
64,5468
62,4645
62,2202
63,1988
65,4416
62,5599
55,7213
50,8902
48,6252
48,3701
50,2226
49,9909
49,9528
43,1794
32,0372
23,0274
17,1422
8,14246
-4,76304
-16,1398
-33,0059
-49,1646
-52,573
-50,0916
-55,9928
-62,5088
-64,4205
-64,5999
-67,0458
-69,7046
-69,3378
-67,4901
-68,7359
-66,0279
-58,465
-49,812
-41,5096
-29,4142
-19,0743
-10,4694
-7,08177
-6,92043
-6,26539
-7,54516
-7,59229
-6,40687
-3,25052
-3,57032
-5,04626
-7,91988
-13,5792
-19,7901
-26,4932
-33,0309
-39,709
-41,4748
-39,6567
-40,7566
-42,853
-45,1416
-48,3438
-51,6859
-55,2195
-59,7847
-62,9719
-59,2872
-54,4476
-53,0504
-52,556
-49,8808
-46,6419
-42,5332
-36,4606
-26,3323
-13,0106
-0,377051
8,43519
15,9412
19,9235
18,7632
13,5218
7,12776
6,6284
6,53498
4,39034
2,27539
1,50921
2,49274
0,302003
-1,06043
-3,05141
-4,3463
-4,7994
-5,40684
-2,90093
0,199244
5,33947
7,65546
9,85038
7,94783
7,30543
5,11604
4,74708
3,81919
4,58121
5,28204
5,33294
4,07454
2,12669
-0,649964
-4,98045
-10,2516
-13,7
-17,9326
-22,5384
-26,9165
-32,5478
-35,4623
-38,9962
-42,2224
-40,4305
-33,5619
-28,6282
-23,2169
-19,6365
-18,2318
-15,2748
-11,9518
-8,34089
-4,63819
-2,9575
-4,3812
-5,30691
-4,60691
0,764607
1,49152
0,511888
-0,0202745
0,552367
2,56746
4,26294
4,522
4,36149
3,77205
2,4615
0,883341
-2,4074
-5,25789
-7,29195
-9,20899
-11,0654
-13,1712
-15,8556
-18,2503
-19,3032
-18,4384
-19,0461
-18,4924
-16,8163
-13,8179
-11,3664
-6,63598
-1,13998
5,78593
13,2347
23,1368
31,7325
37,8478
38,2899
40,5676
45,2313
53,3948
61,9877
65,3466
72,0428
77,5261
73,4336
71,8393
66,9785
61,2827
54,1777
48,7168
46,0825
45,7805
45,9759
43,1902
36,4396
25,7902
15,7421
6,9143
-4,66211
-17,1616
-20,4835
-17,2672
-19,5033
-17,779
-22,0719
-24,1871
-28,7488
-30,5001
-26,8506
-21,7007
-16,7755
-12,2417
-8,45205
-6,75442
-6,29096
-5,46272
-7,75543
-8,76963
-6,71848
-2,95096
-0,241696
1,6381
5,56419
9,51349
10,7717
13,4043
15,8802
18,1423
19,35
17,62
16,8271
15,5146
14,0891
11,5326
7,52068
5,73622
4,59484
6,48279
10,2741
11,4319
11,7215
10,1562
7,04637
2,96873
0,130382
0,416127
0,0547015
-1,85716
-3,76226
-4,0523
-4,90465
-6,4258
-6,41524
-6,85318
-6,79503
-5,05289
-2,07033
0,351378
1,38026
2,1351
3,09445
3,14912
3,12233
3,56402
4,35949
4,75711
4,74458
3,92746
2,63777
2,016
2,75829
5,04107
7,09691
8,50416
11,437
16,1034
21,0764
22,911
25,7293
25,031
21,6433
17,899
15,9671
14,1709
12,3569
10,1446
8,05961
7,29643
5,27118
3,62078
1,87235
-0,865639
-5,33463
-9,09976
-10,975
-14,5443
-19,32
-22,5568
-23,9959
-25,9043
-25,6003
-23,3419
-21,059
-19,9273
-21,2846
-20,1572
-19,4708
-17,9976
-15,6662
-13,8841
-12,4613
-11,5835
-7,59379
-2,79195
1,78288
5,70166
9,77775
12,2703
12,6857
12,2111
11,8561
11,6502
11,2178
11,3485
7,76351
4,53914
3,50299
3,51177
2,94939
2,67997
3,02377
2,04886
1,0213
-0,00015061
-0,0367824
0,515002
-0,946614
-2,33775
-3,91475
-3,67078
-3,53066
-4,28965
-4,78623
-5,90339
-6,83248
-8,55106
-12,7429
-15,6371
-16,2813
-15,7467
-14,1602
-13,4998
-10,9797
-7,4564
-3,21222
3,85096
11,1932
20,0665
26,5777
33,0269
36,2191
37,4997
37,4783
37,7327
36,0498
32,8614
31,6139
30,607
32,2291
37,2128
42,6908
49,6125
53,7054
59,045
60,8458
63,7118
64,8375
65,4089
63,9742
62,2198
61,5135
64,294
59,9876
54,2835
48,2247
42,217
36,0155
25,5892
16,3468
11,4185
6,65
3,65234
1,63269
2,35149
5,76595
10,2802
17,0192
23,2463
31,7309
38,6415
45,6506
43,897
41,2545
40,9571
37,9471
34,8623
34,9269
35,0688
33,7148
29,8319
22,6467
14,3861
7,49767
3,73097
-0,320975
-2,31807
-2,32582
-2,56783
-3,90151
-3,90872
-3,10115
-2,00101
-1,01526
0,607382
2,07417
3,28365
5,35188
8,54794
10,0773
10,7272
12,9258
16,562
19,0032
21,6259
22,3549
23,6708
23,9039
25,1735
32,2433
37,9764
42,7551
43,1051
42,2717
38,6635
33,6532
30,0215
27,4528
25,4043
20,7524
13,345
2,5897
-7,16578
-14,7614
-21,6857
-25,476
-29,852
-30,9336
-29,1501
-24,3838
-20,2424
-13,6254
-5,09427
3,01549
9,20174
13,9127
15,2461
17,4921
19,3414
21,9019
22,9456
23,9719
28,5712
34,3644
40,141
42,6998
42,4401
41,9013
38,5692
35,5452
39,6924
43,469
41,7771
37,9324
30,9586
22,5493
13,4927
7,2047
-1,3331
-10,0202
-17,8826
-24,2195
-31,4647
-38,611
-41,3251
-40,2753
-38,3453
-33,4047
-29,6619
-26,2891
-26,8431
-29,232
-24,3717
-21,3818
-22,1254
-20,2747
-16,7678
-14,0216
-13,3199
-12,219
-8,81061
-2,97375
3,32371
8,47022
17,2514
25,7981
30,4297
31,3903
32,4541
31,4151
32,9394
35,3599
35,9578
34,3338
29,3915
24,1288
21,1998
19,9746
17,0463
17,0845
19,3473
24,0252
29,8249
33,5269
31,7857
29,172
29,1819
28,2124
25,0633
22,6932
23,2137
22,8908
21,8865
20,3378
17,154
14,9542
14,5757
16,8818
19,5405
20,4368
19,0321
17,3741
16,1214
14,4204
11,6089
7,98916
1,2251
-6,74333
-12,4161
-21,014
-30,9122
-41,7808
-52,3468
-54,6682
-53,4749
-51,3792
-49,7034
-42,691
-36,5567
-31,6819
-28,7865
-28,087
-28,0383
-25,3006
-21,1874
-17,0399
-14,5469
-11,8722
-8,62179
-5,16743
-4,21982
-2,62727
-0,891244
1,5536
1,86715
1,92698
1,37245
1,92373
0,738475
-2,37497
-4,48638
-3,73279
-1,0448
1,12501
1,99733
2,5036
3,75005
5,16749
7,97335
12,0915
12,8098
12,9465
14,5515
16,2103
17,3001
17,3919
21,4436
27,2384
33,2949
38,6622
42,3398
45,059
44,9304
47,6494
50,5929
51,4148
51,0672
51,4073
55,099
60,7649
68,2213
69,155
62,7363
55,4017
47,6647
45,3957
42,7699
39,3307
